,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTY,HEALTHCARE_COST,PERCENT_FOOD_INSECURE,CHILD_MORTALITY_RATE,MENTAL_DISTRESS,CHILDREN_UNINSURED,DISCONNECTED_YOUTH,DAILY_POLLUTION,WATER_VIOLATION,HOUSING_PROBLEMS,POPESTIMATE2016,AVG_NETMIG,POP_CHANGE,BIRTHS_PER_CAPITA,MEDIAN_HOUSEHOLD_INCOME,PERCENT_W_HEALTH_INSURANCE,PERCENTAGE_IN_POVERTY,PERCENT_WITH_KIDS,BACHELORS_DEGREE,MEDIAN_MORTAGE_PAYMENTS,MEDIAN_RENT_PAYMENT,2010_FAM_KIDS,2015_FAM_KIDS,CHANGE_IN_FAM_WITH_KIDS,INCOME_AS_PERCENT_OF_STATE,UNEMPLOYMENT,MORTGAGE_INCOME_RATIO,RENT_INCOME_RATIO,HEALTHCARE_INCOME_RATIO,DOCTORS,EXERCISE_ACCESS,FOOD_ENVIRONMENT_INDEX,CIVIC_ASSOCIATIONS,CRIME_RATE,zFAMKIDSCHANGE,zPERCENT_WITH_KIDS,zBIRTHS_PER_CAPITA,zAVG_NETMIG,zPOP_CHANGE,zINCOME_AS_PERCENT_OF_STATE,zPERCENTAGE_IN_POVERTY,zPERCENT_W_HEALTH_INSURANCE,zUNEMPLOYMENT,zBACHELORS_DEGREE,zMORTGAGE_INCOME_RATIO,zRENT_INCOME_RATIO,zHEALTHCARE_INCOME_RATIO,zDOCTORS,zEXERCISE_ACCESS,zFOOD_ENVIRONMENT_INDEX,zCIVIC_ASSOCIATIONS,zCRIME_RATE,zDAILY_POLLUTION,zWATER_VIOLATION,zCHILD_MORTALITY_RATE,zCHILDREN_UNINSURED,zDISCONNECTED_YOUTH,zHOUSING_PROBLEMS,zSCORE_TOTAL
1936.0,50.0,3.0,5.0,37.0,25.0,North Carolina,"Cabarrus County, North Carolina",9666.0,14.0,44.0,11.0,5.0,16.0,10.4,0.0,15.0,201590.0,15.3067788,0.128843494,0.012098814,54720.0,87.1,9.4,36.3,27.2,1327.0,823.0,25.0,26.1,0.044,120.9,4.5,41.23587038,66.48845687,5.661097645,38.0,80.0,7.5,207.0,113.0,2.11030151101,1.36023006442,0.0122412255428,1.40804215005,1.3371942669,0.709907841958,0.271217572422,-0.228802940386,0.234267724411,-0.278804027682,0.51201073082,0.462243979351,-0.263931290306,-0.305180247068,-0.340643910117,0.173645207025,-0.362146728013,1.0582660306,-0.430214227087,-0.628395541439,0.412160937778,0.324439673048,-0.630872503624,0.52667269876,0.310160424932
2248.0,50.0,4.0,9.0,41.0,5.0,Oregon,"Clackamas County, Oregon",7084.0,13.0,35.0,11.0,5.0,14.0,9.6,0.0,19.0,408062.0,10.73614978,0.082590713,0.010344016,65965.0,90.4,6.5,29.1,33.1,1840.0,1037.0,23.4,21.4,-0.085470085,128.6,4.4,35.85054348,63.61137898,9.311514009,30.0,92.0,8.0,360.0,96.0,-0.0365289449215,-0.0225263543294,-0.786946389605,0.834962906781,0.533020825389,1.05013096715,0.940020834876,0.494776033541,0.297812708646,0.317500849898,-0.440458733359,0.155248439487,1.66648816225,-0.331933577967,0.691449700822,0.693157506729,0.00299132706957,1.13617266557,0.0707290358258,-0.628395541439,0.990243921078,0.324439673048,-0.178915753186,-0.331880981842,0.310064970063
2612.0,50.0,3.0,7.0,48.0,91.0,Texas,"Comal County, Texas",9597.0,14.0,56.0,10.0,12.0,12.0,9.6,0.0,14.0,134788.0,30.80800427,0.233260746,0.011848236,65833.0,84.7,6.5,29.5,33.4,1588.0,982.0,24.5,22.4,-0.085714286,122.8,3.6,41.45654912,67.03971487,6.85940476,7.0,85.0,7.5,128.0,273.0,-0.040578205754,0.0542934467123,-0.101879507572,3.35163252311,3.15264361023,0.793859002721,0.940020834876,-0.755042194151,0.806172582519,0.347821436894,0.551040814814,0.521065378627,0.369759536786,-0.408849404301,0.0893950944406,0.173645207025,-0.550682063644,0.325027113208,0.0707290358258,-0.628395541439,-0.358616373287,-2.28127620794,0.273040997253,0.74131111891,0.309839093161
3128.0,50.0,2.0,3.0,55.0,63.0,Wisconsin,"La Crosse County, Wisconsin",7765.0,12.0,32.0,10.0,3.0,4.0,9.4,0.0,14.0,118122.0,2.113932103,0.028184952,0.010616143,50539.0,93.5,6.7,25.9,30.9,1361.0,748.0,19.7,18.6,-0.055837563,92.5,3.7,37.1337252,67.56550802,6.50830424,4.0,90.0,8.0,159.0,140.0,0.454827809156,-0.637084762663,-0.663011595887,-0.24611673456,-0.412904308524,-0.544941087337,0.893896471948,1.17450173632,0.742627598285,0.0951498785969,-0.213510318158,0.577169578135,0.184089956654,-0.418881903388,0.519434098999,0.693157506729,-0.476699843333,0.934531963287,0.195964851554,-0.628395541439,1.18293824884,1.06892992476,2.08086799901,0.74131111891,0.304077193579
199.0,50.0,4.0,9.0,6.0,17.0,California,"El Dorado County, California",7923.0,13.0,25.0,10.0,5.0,11.0,8.1,1.0,21.0,185625.0,3.253508759,0.024686315,0.00882963,69584.0,91.1,6.8,26.7,32.1,2165.0,1054.0,23.2,20.9,-0.099137931,117.2,5.1,32.1404157,66.01897533,8.782975286,643.0,94.0,7.7,113.0,228.0,-0.263164681353,-0.48344516058,-1.4766431728,-0.10323317853,-0.473733320229,0.546424002578,0.870834290484,0.648262482556,-0.147002180994,0.216432226579,-1.09664608916,0.412148450367,1.38698540679,1.71804040216,0.863465302645,0.381450126906,-0.586479912182,0.531250558723,1.00999765379,1.58855270414,1.63255834697,0.324439673048,0.499019372472,-0.761157822143,0.301598145093
1442.0,50.0,3.0,6.0,28.0,33.0,Mississippi,"DeSoto County, Mississippi",10483.0,15.0,43.0,11.0,6.0,13.0,10.1,1.0,13.0,175611.0,8.522270849,0.085472516,0.012020887,58278.0,87.0,7.0,35.5,22.4,1240.0,958.0,26.8,24.5,-0.085820896,149.2,4.2,46.9983871,60.83298539,5.559392529,41.0,75.0,7.1,148.0,187.0,-0.0423459777834,1.20659046234,-0.0232490663801,0.557380093362,0.583125259893,1.96033828911,0.824709927556,-0.250729575959,0.424902677114,-0.763933419612,1.5311914258,-0.141217096981,-0.317715164466,-0.295147747981,-0.770682914675,-0.241964632739,-0.502951598928,0.719143031304,-0.242360503495,1.58855270414,0.476392380367,-0.0478054528067,0.0470626220336,0.955949539061,0.301468135844
886.0,50.0,2.0,4.0,19.0,163.0,Iowa,"Scott County, Iowa",8965.0,14.0,39.0,10.0,2.0,10.0,10.8,0.0,13.0,172474.0,2.165909755,0.040585953,0.012923687,55114.0,92.0,8.4,28.3,32.1,1237.0,715.0,19.3,18.8,-0.025906736,106.0,4.6,44.5545675,77.08251748,6.147946037,7.0,88.0,7.8,185.0,469.0,0.951130958837,-0.176165956413,0.387913118074,-0.239599619881,-0.197294448171,0.0515540022925,0.501839387061,0.845602202718,0.170722740177,0.216432226579,1.09896816653,1.59267196242,-0.00647528730584,-0.408849404301,0.347418497175,0.485352586847,-0.414650239202,-0.573190560593,-0.680685858543,-0.628395541439,0.733318150722,1.44117505061,0.724997747692,0.955949539061,0.299155809206
573.0,50.0,4.0,8.0,16.0,19.0,Idaho,"Bonneville County, Idaho",9076.0,13.0,45.0,10.0,7.0,14.0,8.0,0.0,13.0,112232.0,0.81118719,0.072071986,0.0170896,50762.0,86.6,10.2,37.4,27.2,1176.0,720.0,29.4,28.0,-0.047619048,111.8,3.2,43.16496599,70.50277778,5.592992508,10.0,79.0,7.5,49.0,184.0,0.591104527478,1.57148451729,2.28519478547,-0.409458818472,0.350137100151,0.307825966726,0.0867201207103,-0.338436118253,1.06035251946,-0.278804027682,0.853197941202,0.890587827544,-0.299946765851,-0.398816905214,-0.426651711029,0.173645207025,-0.739217399275,0.732891261005,1.07261556165,-0.628395541439,0.347929495189,-0.420050578662,-0.178915753186,0.955949539061,0.29837261462
2660.0,50.0,3.0,7.0,48.0,187.0,Texas,"Guadalupe County, Texas",10051.0,13.0,33.0,10.0,11.0,11.0,9.7,0.0,12.0,155265.0,20.19317133,0.171245587,0.011895791,62420.0,85.0,7.6,34.8,26.1,1441.0,898.0,28.8,25.6,-0.111111111,115.4,3.6,43.31714087,69.51002227,6.21011108,13.0,83.0,7.4,87.0,188.0,-0.461700022381,1.07215581051,-0.0802215349517,2.02071277398,2.07441776606,0.466891323961,0.686336838772,-0.68926228743,0.806172582519,-0.389979513333,0.880112171129,0.784656905477,0.026398937525,-0.388784406127,-0.0826205073825,0.0697427470836,-0.648529516313,0.714560288071,0.00811112796167,-0.628395541439,1.11870680626,-1.90903108208,0.499019372472,1.17058795921,0.296669124981
2736.0,50.0,3.0,7.0,48.0,339.0,Texas,"Montgomery County, Texas",11786.0,15.0,44.0,10.0,10.0,15.0,11.4,0.0,16.0,556203.0,24.21220246,0.210929659,0.013252356,68838.0,83.3,9.4,35.8,32.2,1610.0,1030.0,27.8,26.7,-0.039568345,130.1,4.9,42.75652174,66.83300971,5.840509744,8.0,89.0,7.2,306.0,171.0,0.724598642293,1.26420531312,0.537598833628,2.52463101118,2.76438442457,1.11640819934,0.271217572422,-1.06201509218,-0.0199122125254,0.226539088911,0.780958932658,0.499009124117,-0.169054275906,-0.405505237939,0.433426298087,-0.138062172798,-0.125880927666,0.792466923043,-1.05639330573,-0.628395541439,0.412160937778,-1.53678595623,-0.404894128405,0.312034278609,0.296364197039
775.0,50.0,2.0,3.0,18.0,127.0,Indiana,"Porter County, Indiana",10870.0,12.0,42.0,11.0,6.0,13.0,11.4,1.0,13.0,167791.0,1.191484734,0.019646568,0.010507119,63926.0,90.1,9.0,31.7,26.4,1327.0,862.0,22.8,22.8,0.0,130.8,5.1,48.17332329,74.16009281,5.881162359,8.0,83.0,7.6,157.0,102.0,1.38070795231,0.476802352442,-0.712664393846,-0.361775966116,-0.561356823113,1.14733757435,0.363466298277,0.428996126821,-0.147002180994,-0.359658926337,1.73899512353,1.28083774257,-0.147556290206,-0.405505237939,-0.0826205073825,0.277547666965,-0.481472889805,1.10867620617,-1.05639330573,1.58855270414,0.540623822956,-0.0478054528067,0.0470626220336,0.955949539061,0.290489323223
2292.0,50.0,1.0,2.0,42.0,19.0,Pennsylvania,"Butler County, Pennsylvania",9640.0,10.0,38.0,10.0,4.0,8.0,11.8,0.0,12.0,186847.0,2.766115387,0.014844064,0.009510455,60934.0,94.0,6.1,27.4,32.3,1409.0,752.0,23.6,21.2,-0.101694915,121.9,5.1,43.24627395,81.02925532,6.321046156,119.0,79.0,8.4,245.0,100.0,-0.30556375081,-0.349010508757,-1.16657505779,-0.164344028608,-0.644855503323,0.754092663412,1.03226956073,1.28413491419,-0.147002180994,0.236645951243,0.867578377252,2.01380443092,0.0850638149875,-0.0343027717169,-0.426651711029,1.10876734649,-0.271458845051,1.11784169263,-1.30686493718,-0.628395541439,0.797549593311,0.696684798904,1.17695449813,1.17058795921,0.28737294853
1823.0,50.0,1.0,2.0,34.0,37.0,New Jersey,"Sussex County, New Jersey",9600.0,8.0,33.0,10.0,4.0,9.0,8.6,0.0,18.0,142522.0,-7.56284015,-0.042396796,0.008672345,86565.0,92.0,3.8,30.3,33.8,2266.0,1205.0,29.0,24.2,-0.165517241,116.7,4.7,38.20167696,71.83817427,9.016802407,373.0,93.0,8.9,134.0,50.0,-1.36384461334,0.207933048796,-1.54827547694,-1.45941960727,-1.64007305318,0.524331591851,1.5626997344,0.845602202718,0.107177755943,0.388248886221,-0.0246282949303,1.03307989139,1.5106382666,0.815115484322,0.777457501733,1.6282796462,-0.536362924229,1.34697885432,0.696908114467,-0.628395541439,1.11870680626,0.696684798904,0.950976122911,-0.117242561692,0.287190693084
1983.0,50.0,3.0,5.0,37.0,119.0,North Carolina,"Mecklenburg County, North Carolina",8675.0,17.0,51.0,11.0,5.0,13.0,10.7,1.0,18.0,1054835.0,13.29922172,0.142429651,0.014027786,56854.0,84.9,11.6,30.8,42.3,1422.0,938.0,21.0,19.9,-0.052380952,119.1,4.7,39.98171589,60.6119403,6.553533472,11.0,89.0,6.7,919.0,546.0,0.51214419826,0.303957800098,0.89075290174,1.1563285922,1.57340982833,0.630375163341,-0.236150419785,-0.711188923004,0.107177755943,1.24733218443,0.290196182276,-0.164803478488,0.208008156818,-0.395472738852,0.433426298087,-0.657574472503,1.3370578159,-0.926061789586,-0.618067950679,1.58855270414,-0.0374591603434,0.324439673048,0.0470626220336,-0.117242561692,0.282758349238
1895.0,50.0,1.0,2.0,36.0,69.0,New York,"Ontario County, New York",7262.0,10.0,35.0,11.0,3.0,8.0,9.3,0.0,13.0,109828.0,2.292856414,0.014877377,0.009860873,57416.0,93.2,6.5,26.6,31.7,1323.0,809.0,21.3,17.4,-0.183098592,95.5,4.3,43.39833711,70.97156984,7.905850213,284.0,83.0,8.5,109.0,132.0,-1.65537280522,-0.50265011084,-1.00698419563,-0.223682665135,-0.644276307234,-0.412386622975,0.940020834876,1.1087218296,0.36135769288,0.176004777252,0.894472847953,0.940609786298,0.9231426189,0.517484678072,-0.0826205073825,1.21266980643,-0.596026005125,0.971193909157,0.258582759418,-0.628395541439,0.990243921078,1.06892992476,1.17695449813,0.955949539061,0.280997694287
2951.0,50.0,3.0,5.0,51.0,177.0,Virginia,"Spotsylvania County, Virginia",10005.0,9.0,51.0,10.0,7.0,16.0,8.9,1.0,13.0,132010.0,5.327661237,0.071735918,0.012143019,78125.0,88.8,6.0,35.4,29.3,1713.0,1346.0,30.5,26.2,-0.140983607,115.0,4.1,45.60712201,58.0423477,7.808244507,42.0,75.0,8.5,95.0,192.0,-0.957035946565,1.18738551208,0.0323735077357,0.15683031105,0.344294057759,0.449217395379,1.0553317422,0.143949864365,0.488447661348,-0.0665599187129,1.28512697337,-0.438989127132,0.871526601779,-0.291803581618,-0.770682914675,1.21266980643,-0.629437330427,0.696229315136,0.509054390874,1.58855270414,-0.0374591603434,-0.420050578662,-0.630872503624,0.955949539061,0.280585346706
386.0,50.0,3.0,5.0,12.0,113.0,Florida,"Santa Rosa County, Florida",10580.0,14.0,41.0,11.0,8.0,15.0,9.0,1.0,14.0,170497.0,14.3722776,0.11470919,0.011044183,58923.0,86.9,8.5,31.2,26.6,1380.0,1031.0,23.4,23.3,-0.004273504,120.0,4.5,42.69782609,57.15130941,5.569439587,304.0,80.0,6.9,127.0,144.0,1.30984611159,0.380777601139,-0.468069347954,1.29087157283,1.091448354,0.670141502649,0.478777205597,-0.272656211533,0.234267724411,-0.339445201673,0.770577796035,-0.534066421295,-0.312402061995,0.584368005319,-0.340643910117,-0.449769552621,-0.55306858688,0.916200990352,0.44643648301,1.58855270414,0.604855265545,-0.792295704517,-0.404894128405,0.74131111891,0.276713387856
3101.0,50.0,2.0,3.0,55.0,9.0,Wisconsin,"Brown County, Wisconsin",8643.0,11.0,50.0,10.0,4.0,10.0,8.8,0.0,14.0,260401.0,1.714557383,0.047828099,0.012845573,53527.0,91.8,8.6,30.4,27.9,1334.0,712.0,22.5,20.8,-0.075555556,100.7,3.7,40.12518741,75.17837079,6.193383712,2.0,89.0,8.0,220.0,259.0,0.127870520897,0.227137999056,0.352337660745,-0.296191540744,-0.0713789605657,-0.182625551414,0.455715024133,0.801748931571,0.742627598285,-0.208055991359,0.315571102743,1.38949201268,0.0175531420438,-0.425570236113,0.433426298087,0.693157506729,-0.331121925947,0.389185518479,0.571672298738,-0.628395541439,0.0267722822454,0.696684798904,0.724997747692,0.74131111891,0.273496742265
1294.0,50.0,2.0,3.0,26.0,81.0,Michigan,"Kent County, Michigan",9023.0,13.0,48.0,11.0,4.0,12.0,10.7,0.0,15.0,642173.0,3.556080192,0.064944089,0.013993114,53063.0,90.6,10.4,30.7,33.3,1235.0,767.0,23.0,20.9,-0.091304348,106.8,3.4,42.9659919,69.18252934,5.880736192,1.0,92.0,7.8,766.0,378.0,-0.133270779117,0.284752849837,0.87496223353,-0.0652958602532,0.226208001462,0.0869018594557,0.0405957577824,0.538629304689,0.933262550988,0.337714574562,0.818006624425,0.749712120285,-0.147781656571,-0.428914402475,0.691449700822,0.485352586847,0.971919760819,-0.156160926328,-0.618067950679,-0.628395541439,0.155235167423,0.696684798904,0.273040997253,0.52667269876,0.271383936291
1807.0,50.0,1.0,2.0,34.0,5.0,New Jersey,"Burlington County, New Jersey",9799.0,11.0,35.0,10.0,3.0,12.0,10.5,0.0,16.0,449284.0,-1.145892274,0.000102396,0.009853456,78621.0,93.2,4.4,29.6,35.7,2056.0,1207.0,24.9,22.0,-0.116465863,103.5,4.4,38.23978599,65.13753107,8.023599001,529.0,85.0,8.3,381.0,159.0,-0.550490762556,0.0734983969727,-1.01036211978,-0.654843340677,-0.901161343379,-0.0589080513427,1.42432664562,1.1087218296,0.297812708646,0.580279270526,-0.0178881864729,0.318094876982,0.985410735248,1.33680543685,0.0893950944406,1.00486488655,0.0531083150221,0.847459841847,-0.492832134951,-0.628395541439,0.990243921078,1.06892992476,0.273040997253,0.312034278609,0.268714403308
1800.0,50.0,1.0,1.0,33.0,13.0,New Hampshire,"Merrimack County, New Hampshire",8469.0,10.0,35.0,11.0,4.0,11.0,8.8,0.0,15.0,148582.0,1.842109889,0.014675654,0.009072431,65983.0,91.4,6.1,27.0,34.4,1840.0,939.0,21.4,19.3,-0.098130841,97.4,2.5,35.86032609,70.26943557,7.791019363,249.0,84.0,8.3,216.0,157.0,-0.246465445511,-0.425830309798,-1.36606431862,-0.280198623075,-0.647783561838,-0.328435462212,1.03226956073,0.714042389277,1.5051674091,0.448890060212,-0.438728543627,0.865689294911,0.862417571539,0.40043885539,0.00338729352905,1.00486488655,-0.340668018891,0.856625328315,0.571672298738,-0.628395541439,0.990243921078,0.696684798904,0.499019372472,0.52667269876,0.26147982977
1709.0,50.0,2.0,4.0,31.0,55.0,Nebraska,"Douglas County, Nebraska",8752.0,14.0,55.0,9.0,5.0,9.0,10.9,0.0,16.0,554995.0,3.011513699,0.070024582,0.015603744,54659.0,88.7,10.5,30.6,37.1,1394.0,812.0,21.1,20.4,-0.033175355,106.1,3.5,39.21018651,67.31403941,6.24565076,1.0,98.0,7.6,567.0,485.0,0.830605104222,0.265547899577,1.60849141956,-0.133575248572,0.314539934203,0.0559724844379,0.0175335763185,0.122023228791,0.869717566754,0.721775343173,0.153740552225,0.550336887246,0.0451930921552,-0.428914402475,1.20749650629,0.277547666965,0.497001636888,-0.646514452332,-0.743303766407,-0.628395541439,-0.294384930699,0.324439673048,0.950976122911,0.312034278609,0.260411859644
1812.0,50.0,1.0,2.0,34.0,15.0,New Jersey,"Gloucester County, New Jersey",10285.0,11.0,36.0,10.0,4.0,11.0,10.3,0.0,16.0,292330.0,-0.119279178,0.011560994,0.010594191,76727.0,92.5,5.5,32.0,29.3,1993.0,1072.0,26.0,24.0,-0.076923077,106.1,5.1,38.49824385,71.57369403,7.460363144,356.0,89.0,7.8,233.0,131.0,0.105194736511,0.534417203223,-0.673009194772,-0.526123496294,-0.701936561878,0.0559724844379,1.17064264951,0.955235380586,-0.147002180994,-0.0665599187129,0.0278236568373,1.00485880834,0.687559381782,0.758264656162,0.433426298087,0.485352586847,-0.300097123882,0.97577665239,-0.367596319223,-0.628395541439,0.926012478489,0.696684798904,0.499019372472,0.312034278609,0.25906479525
3006.0,50.0,4.0,9.0,53.0,11.0,Washington,"Clark County, Washington",7959.0,14.0,36.0,11.0,5.0,16.0,8.6,1.0,17.0,467018.0,9.403635726,0.094193034,0.012200815,60756.0,89.0,7.9,32.0,27.2,1625.0,990.0,24.9,22.6,-0.092369478,100.3,6.3,37.38830769,61.36969697,7.63385251,4.0,96.0,7.6,319.0,208.0,-0.150932415189,0.534417203223,0.0586955387644,0.667888278241,0.734744445165,-0.200299479996,0.617150294381,0.187803135512,-0.909541991804,-0.278804027682,-0.168483887573,-0.0839478579985,0.779304326343,-0.418881903388,1.03548090447,0.277547666965,-0.0948561255997,0.622905423397,0.696908114467,1.58855270414,0.926012478489,0.324439673048,-0.630872503624,0.0973958584587,0.258859410508
266.0,50.0,4.0,8.0,8.0,31.0,Colorado,"Denver County, Colorado",8698.0,15.0,57.0,11.0,6.0,13.0,8.6,1.0,20.0,693060.0,14.85782982,0.148726483,0.014547081,53637.0,85.5,12.8,23.3,45.0,1569.0,962.0,14.6,15.1,0.034246575,90.5,3.1,34.18546845,55.75571726,6.166831079,0.0,100.0,7.2,711.0,617.0,1.94857341885,-1.13641346943,1.12725541235,1.35175157372,1.68288962501,-0.633310730245,-0.512896597352,-0.579629109562,1.12389750369,1.52021746739,-0.734950256546,-0.68298159909,0.00351153304668,-0.432258568838,1.37951210811,-0.138062172798,0.840660982848,-1.25143655918,0.696908114467,1.58855270414,-0.422847815876,-0.0478054528067,0.0470626220336,-0.546519401993,0.257986722164
653.0,50.0,2.0,3.0,17.0,89.0,Illinois,"Kane County, Illinois",10213.0,7.0,38.0,10.0,4.0,12.0,11.7,0.0,19.0,531715.0,-2.473726241,0.03039552,0.012743669,70696.0,88.0,8.4,37.6,31.6,1859.0,1011.0,30.7,28.8,-0.061889251,118.3,5.5,38.02904788,69.92680514,6.922354595,47.0,95.0,9.1,379.0,160.0,0.354480704972,1.60989441781,0.305927524231,-0.821331165802,-0.374470293578,0.595027306177,0.501839387061,-0.0314632202237,-0.401182117931,0.16589791492,-0.0551601327152,0.829129278862,0.40304877667,-0.275082749807,0.949473103557,1.83608456608,0.0483352685504,0.842877098614,-1.24424702932,-0.628395541439,0.797549593311,0.696684798904,0.273040997253,-0.331880981842,0.251919896013
927.0,50.0,2.0,4.0,20.0,45.0,Kansas,"Douglas County, Kansas",8290.0,17.0,41.0,10.0,5.0,3.0,9.8,1.0,21.0,119440.0,6.753973447,0.073666232,0.010247823,50939.0,89.5,8.1,24.1,49.1,1412.0,859.0,17.7,17.4,-0.016949153,97.5,3.6,36.07577904,59.30034924,6.144409732,1.0,91.0,7.0,126.0,313.0,1.09966266016,-0.98277386735,-0.830755565513,0.335665635115,0.377855439778,-0.324016980067,0.571025931453,0.29743631338,0.806172582519,1.934598823,-0.400622712792,-0.304755409211,-0.00834536219086,-0.428914402475,0.60544189991,-0.34586709268,-0.555455110116,0.141717383861,-0.0545067799024,1.58855270414,0.604855265545,0.324439673048,2.30684637423,-0.761157822143,0.249879149237
698.0,50.0,2.0,3.0,17.0,179.0,Illinois,"Tazewell County, Illinois",9046.0,11.0,36.0,10.0,2.0,12.0,11.0,0.0,10.0,134385.0,-2.87545403,-0.008067731,0.011429847,58194.0,93.0,5.9,27.9,25.0,1167.0,682.0,21.6,20.2,-0.064814815,96.9,6.3,49.86632391,85.32844575,6.433190727,13.0,85.0,7.8,186.0,230.0,0.305969962927,-0.252985757454,-0.292426400784,-0.871701006871,-1.0432111619,-0.350527872939,1.07839392366,1.06486855845,-0.909541991804,-0.501154998983,2.03842567312,2.47254497862,0.144368299674,-0.388784406127,0.0893950944406,0.485352586847,-0.412263715966,0.522085072256,-0.805921674272,-0.628395541439,0.926012478489,1.44117505061,0.273040997253,1.59986479951,0.249357622806
2839.0,50.0,4.0,8.0,49.0,35.0,Utah,"Salt Lake County, Utah",8874.0,13.0,48.0,10.0,10.0,12.0,9.6,0.0,18.0,1121354.0,2.840680753,0.085350745,0.015825511,62117.0,85.5,9.2,35.7,32.1,1504.0,936.0,28.6,27.2,-0.048951049,104.1,3.2,41.30119681,66.36431624,7.000116073,9.0,95.0,7.8,484.0,350.0,0.569017724073,1.24500036286,1.70949075957,-0.154994798265,0.581008089811,-0.0323971584703,0.31734193535,-0.579629109562,1.06035251946,0.216432226579,0.523564612494,0.448997685304,0.44417073505,-0.402161071576,0.949473103557,0.485352586847,0.298920208313,-0.0278441157853,0.0707290358258,-0.628395541439,0.155235167423,-1.53678595623,0.273040997253,-0.117242561692,0.244528226531
3133.0,50.0,2.0,3.0,55.0,73.0,Wisconsin,"Marathon County, Wisconsin",7785.0,11.0,37.0,10.0,5.0,9.0,8.9,0.0,12.0,135603.0,-1.740719397,0.011464503,0.011666409,54083.0,92.5,7.2,28.4,23.7,1255.0,697.0,23.2,20.5,-0.11637931,101.3,3.7,43.0940239,77.59397418,6.947452528,30.0,74.0,8.2,183.0,105.0,-0.549055569117,-0.156961006152,-0.184688974245,-0.72942455828,-0.703614201533,-0.156114658542,0.778585564628,0.955235380586,0.742627598285,-0.632544209297,0.840650852473,1.64724640626,0.416321108714,-0.331933577967,-0.856690715587,0.900962426611,-0.419423285673,1.09492797647,0.509054390874,-0.628395541439,0.8617810359,0.324439673048,0.950976122911,1.17058795921,0.243522924922
1894.0,50.0,1.0,2.0,36.0,67.0,New York,"Onondaga County, New York",8233.0,13.0,47.0,12.0,3.0,10.0,8.8,1.0,15.0,466194.0,-2.642254862,-0.002840508,0.011184185,55092.0,93.3,10.5,27.0,34.1,1350.0,787.0,18.7,17.0,-0.090909091,93.9,4.5,40.80888889,70.0025413,6.691550054,93.0,90.0,7.6,492.0,341.0,-0.126716757271,-0.425830309798,-0.404308240125,-0.842461792281,-0.952328109712,-0.483082337302,0.0175335763185,1.13064846517,0.234267724411,0.418569473217,0.436493155277,0.837210625359,0.280994322806,-0.121251097138,0.519434098999,0.277547666965,0.3180123942,0.0134005733178,0.571672298738,1.58855270414,0.219466610012,1.06892992476,0.724997747692,0.52667269876,0.242851059021
317.0,50.0,1.0,1.0,9.0,5.0,Connecticut,"Litchfield County, Connecticut",8900.0,11.0,31.0,10.0,4.0,10.0,7.3,0.0,16.0,182571.0,-4.347099835,-0.037940465,0.007794228,72061.0,93.4,4.0,25.7,33.6,1889.0,955.0,22.8,19.9,-0.127192982,99.3,4.6,38.14769719,75.4565445,8.096623308,122.0,90.0,8.6,192.0,110.0,-0.728364329053,-0.675494663184,-1.94819628324,-1.05622039372,-1.56259310583,-0.24448430145,1.51657537147,1.15257510075,0.170722740177,0.368035161557,-0.0341753630217,1.4191742429,1.02402757472,-0.0242702726298,0.519434098999,1.31657226637,-0.397944576551,1.0720142603,1.5109409167,-0.628395541439,1.24716969143,0.696684798904,0.724997747692,0.312034278609,0.239617475853
1252.0,50.0,1.0,1.0,25.0,27.0,Massachusetts,"Worcester County, Massachusetts",9390.0,10.0,42.0,12.0,2.0,11.0,9.0,0.0,17.0,819589.0,1.863767145,0.024127805,0.010528448,65313.0,96.8,8.4,29.9,34.4,1864.0,934.0,23.5,20.6,-0.123404255,92.9,3.9,35.03916309,69.92826552,6.955746614,5.0,91.0,8.3,734.0,435.0,-0.665540901442,0.131113247754,-0.702950527838,-0.277483171038,-0.48344384788,-0.527267158756,0.501839387061,1.89808071025,0.615537629817,0.448890060212,-0.583962565097,0.829285107159,0.420707201521,-0.415537737026,0.60544189991,1.00486488655,0.895551017272,-0.417377290648,0.44643648301,-0.628395541439,0.540623822956,1.44117505061,0.499019372472,0.0973958584587,0.236416791411
227.0,50.0,4.0,9.0,6.0,73.0,California,"San Diego County, California",8630.0,13.0,37.0,10.0,7.0,12.0,11.6,0.0,26.0,3317749.0,3.715944227,0.068743304,0.013458523,64309.0,85.9,10.6,30.6,35.7,2325.0,1344.0,23.1,22.0,-0.047619048,104.0,4.7,27.65978495,47.84895833,7.452184645,1344.0,96.0,7.9,1872.0,349.0,0.591104527478,0.265547899577,0.631493465975,-0.0452516256844,0.292263009086,-0.0368156406157,-0.00552860514546,-0.491922567268,0.107177755943,0.580279270526,-1.88910754023,-1.52666391118,0.683234413891,4.06230102217,1.03548090447,0.589255046788,3.61141445965,-0.0232613725516,-1.18162912146,-0.628395541439,0.8617810359,-0.420050578662,0.273040997253,-1.8343499229,0.229224890899
